FN1,FN2,FN3,FN4,FN5,FN6,FN7,FN8,FN9,FN10,FN11,FN12,FN13,FN14,FN15,FN16,FN17,FN18,FN19,FN20,FN21,FN22,FN23,FB1,FB2,FB3,FB4,FB5,FB6,FB7
-91.43626312684914,3.504493207440278,8.564284965471556,75.41546059027154,29.14949824120877,39.419664652043984,35.025811031537856,35.17940282973269,51.78520056255474,97.55831658733274,9.071367959794241,29.253124233911755,8598.914500963878,0.2133446395130439,0.7785986889581766,560.0297221680686,26069.143536927448,99.96680601308483,21.351906892788975,45875.76321990645,148.38597655456502,586.930543977387,52.67326609800258,true,true,false,false,false,true,true
-96.55864142750004,15.573800552798252,11.739041832653548,75.02466984405555,92.29933647182145,7.716377105435512,14.877113184495538,29.590598982000472,56.99489778180175,82.56815865485721,29.03741033502921,35.9344075858962,2986.9077137016875,0.2969481275883927,-0.6561858503896567,478.02152556677424,47012.64384551945,71.32568364752456,40.63504205643979,14133.619256230722,76.97162688066167,327.50493671305804,19.973729924038157,false,true,true,false,true,false,true
-87.68176099432651,13.073492953190202,5.052995710589534,70.18982444335381,3.435354455357975,22.986303016793897,87.6483217606554,40.215978084676095,97.1904015115142,78.71133674264374,67.04874098214255,98.48695456854044,6884.091031196054,0.17782433892928357,-0.7203484871632775,90.98203992026288,10479.071357928671,-69.09098733029248,40.3647279794374,4081.9341056978487,227.29159041339173,560.2358602918234,16.879241681677875,true,true,true,false,false,false,true
-86.05677369171455,5.805654671875091,13.125993108581383,92.45811199815036,43.43467471758442,24.18003659480208,62.288079631826164,88.77615520603914,10.140329457192932,31.91154500709986,20.176119723429974,9.677303712906971,9186.115850779333,0.49195558799082834,-0.7321588619637829,918.5155137574304,27177.417178274838,-3.4485462246452556,36.896976695354496,26213.526183632075,15.131131830485478,408.7348439870028,22.28671192121529,false,true,true,false,true,false,true
-89.8404016048654,5.073998006256377,16.332953980932267,87.50295594105103,59.34400150836924,10.120508380241343,17.941357439239948,43.54790322124889,27.89509434675074,86.11428922381076,61.13579298317149,1.2022853486166718,5054.927477768264,0.0463254098659463,0.9168261691056667,555.6594179460578,32119.371915432326,7.685784233352578,78.4420295699331,24791.24351072402,201.37193041361823,540.3754286155985,58.301359696174984,true,false,false,false,false,true,true
-83.92272324128557,10.338457911462482,3.561532087742676,33.85809176042059,91.68614767160835,93.79928386159713,80.56765516592904,36.98510294414719,92.29423080352896,88.36947218016624,32.110503662368785,11.164666813672063,5912.628887250266,0.4545269453697246,-0.543113391476683,677.6228809326226,47325.10923829806,70.0495271124787,77.16190939874402,25271.193742551313,25.49330381752779,141.9406273124335,27.501673452637252,true,true,true,false,false,true,true
-90.60092052547822,2.4729109401601423,5.435031556068555,99.64610003699113,71.00124268441657,55.57730551797297,76.67834231626652,68.56802943774905,64.81919109169519,18.203618472159178,97.93831469045054,68.33568304950168,7568.362843393959,0.07736141891939363,0.05274200462915668,170.5988966389358,2169.559780151031,70.82471053137837,83.77978860091831,41112.772104880794,164.3960879960694,474.665936305499,57.526476104206935,true,false,true,true,false,true,true
-101.11619606760338,13.258771338848428,1.3327360202249117,31.41082960193844,54.76679288593025,88.85574068140973,59.71542497048614,44.97648770391168,98.70895999811088,58.351844659144426,48.214345966197534,91.29443486311568,4470.304469271164,0.09110255432513437,-0.84128055677879,991.5496915909067,31798.114309946257,-29.633288263266053,78.26452063133614,18720.742811036052,207.27250918513786,36.79931447476305,50.477462654860425,false,false,false,true,true,false,false
-93.94925696400108,11.263517810722924,11.093684036652556,13.139279351504573,73.50442560812792,7.357342474736073,93.0644163313399,52.532949877918554,91.13222269229388,87.20288781859703,3.9965761298603963,97.27962476491942,6425.527909386709,0.3575189727199485,-0.8712524448313044,613.0726396545745,22331.082686703936,95.94014769612446,71.459595775365,5453.957296927931,85.97381336191481,412.3457273709077,1.2153291098299945,true,true,true,false,false,false,false
-99.98085836741946,15.476119000103427,2.3469147721923744,28.871366828065735,31.161566946556363,71.91425938272718,89.9504188183998,56.12252426417867,84.8290514418244,38.370813828339855,29.645415161723644,0.3916642408835158,1744.7068681052376,0.2564624845441999,0.4192326519868683,791.0539630078547,35851.99409881474,11.319039406557323,29.00839770177098,5120.082185076419,79.35644304602546,252.90258792194095,29.087234616510226,true,false,true,false,true,true,false
